movieRow,movieId,title
763,943,"Ghost and Mrs. Muir, The (1947)"
764,944,Lost Horizon (1937)
765,945,Top Hat (1935)
766,946,To Be or Not to Be (1942)
767,947,My Man Godfrey (1936)
768,948,Giant (1956)
769,949,East of Eden (1955)
770,950,"Thin Man, The (1934)"
771,951,His Girl Friday (1940)
772,952,Around the World in 80 Days (1956)
773,953,It's a Wonderful Life (1946)
774,954,Mr. Smith Goes to Washington (1939)
775,955,Bringing Up Baby (1938)
776,956,Penny Serenade (1941)
777,957,"Scarlet Letter, The (1926)"
778,960,Angel on My Shoulder (1946)
779,961,Little Lord Fauntleroy (1936)
780,962,They Made Me a Criminal (1939)
781,963,"Inspector General, The (1949)"
782,964,Angel and the Badman (1947)
783,965,"39 Steps, The (1935)"
784,966,A Walk in the Sun (1945)
785,968,Night of the Living Dead (1968)
786,969,"African Queen, The (1951)"
787,970,Beat the Devil (1953)
788,971,Cat on a Hot Tin Roof (1958)
789,972,"Last Time I Saw Paris, The (1954)"
790,973,Meet John Doe (1941)
791,976,"Farewell to Arms, A (1932)"
792,980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)"
793,981,Dangerous Ground (1997)
794,982,Picnic (1955)
795,984,"Pompatus of Love, The (1996)"
796,986,Fly Away Home (1996)
797,987,Bliss (1997)
798,988,Grace of My Heart (1996)
799,990,Maximum Risk (1996)
800,991,Michael Collins (1996)
801,992,"Rich Man's Wife, The (1996)"
802,994,Big Night (1996)
803,996,Last Man Standing (1996)
804,997,Caught (1996)
805,998,Set It Off (1996)
806,999,2 Days in the Valley (1996)
807,1003,Extreme Measures (1996)
808,1004,"Glimmer Man, The (1996)"
809,1005,D3: The Mighty Ducks (1996)
810,1006,"Chamber, The (1996)"
811,1007,"Apple Dumpling Gang, The (1975)"
812,1008,"Davy Crockett, King of the Wild Frontier (1955)"
813,1009,Escape to Witch Mountain (1975)
814,1010,"Love Bug, The (1969)"
815,1011,Herbie Rides Again (1974)
816,1012,Old Yeller (1957)
817,1013,"Parent Trap, The (1961)"
818,1014,Pollyanna (1960)
819,1015,Homeward Bound: The Incredible Journey (1993)
820,1016,"Shaggy Dog, The (1959)"
821,1017,Swiss Family Robinson (1960)
822,1018,That Darn Cat! (1965)
823,1019,"20,000 Leagues Under the Sea (1954)"
824,1020,Cool Runnings (1993)
825,1021,Angels in the Outfield (1994)
826,1022,Cinderella (1950)
827,1023,Winnie the Pooh and the Blustery Day (1968)
828,1024,"Three Caballeros, The (1945)"
829,1025,"Sword in the Stone, The (1963)"
830,1026,So Dear to My Heart (1949)
831,1027,Robin Hood: Prince of Thieves (1991)
832,1028,Mary Poppins (1964)
833,1029,Dumbo (1941)
834,1030,Pete's Dragon (1977)
835,1031,Bedknobs and Broomsticks (1971)
836,1032,Alice in Wonderland (1951)
837,1033,"Fox and the Hound, The (1981)"
838,1034,Freeway (1996)
839,1035,"Sound of Music, The (1965)"
840,1036,Die Hard (1988)
841,1037,"Lawnmower Man, The (1992)"
842,1040,"Secret Agent, The (1996)"
843,1041,Secrets & Lies (1996)
844,1042,That Thing You Do! (1996)
845,1043,To Gillian on Her 37th Birthday (1996)
846,1044,Surviving Picasso (1996)
847,1046,Beautiful Thing (1996)
848,1047,"Long Kiss Goodnight, The (1996)"
849,1049,"Ghost and the Darkness, The (1996)"
850,1050,Looking for Richard (1996)
851,1051,Trees Lounge (1996)
852,1053,Normal Life (1996)
853,1054,Get on the Bus (1996)
854,1055,Shadow Conspiracy (1997)
855,1056,Jude (1996)
856,1057,Everyone Says I Love You (1996)
857,1059,William Shakespeare's Romeo + Juliet (1996)
858,1060,Swingers (1996)
859,1061,Sleepers (1996)
860,1063,Johns (1996)
861,1064,Aladdin and the King of Thieves (1996)
862,1066,Shall We Dance (1937)
863,1067,"Damsel in Distress, A (1937)"
864,1068,Crossfire (1947)
865,1069,"Murder, My Sweet (1944)"
866,1073,Willy Wonka & the Chocolate Factory (1971)
867,1076,"Innocents, The (1961)"
868,1077,Sleeper (1973)
869,1078,Bananas (1971)
870,1079,"Fish Called Wanda, A (1988)"
871,1080,Monty Python's Life of Brian (1979)
872,1081,Victor/Victoria (1982)
873,1082,"Candidate, The (1972)"
874,1083,"Great Race, The (1965)"
875,1084,Bonnie and Clyde (1967)
876,1085,"Old Man and the Sea, The (1958)"
877,1086,Dial M for Murder (1954)
878,1087,Madame Butterfly (1995)
879,1088,Dirty Dancing (1987)
880,1089,Reservoir Dogs (1992)
881,1090,Platoon (1986)
882,1091,Weekend at Bernie's (1989)
883,1092,Basic Instinct (1992)
884,1093,"Doors, The (1991)"
885,1094,"Crying Game, The (1992)"
886,1095,Glengarry Glen Ross (1992)
887,1096,Sophie's Choice (1982)
888,1097,E.T. the Extra-Terrestrial (1982)
889,1099,"Christmas Carol, A (1938)"
890,1100,Days of Thunder (1990)
891,1101,Top Gun (1986)
892,1103,Rebel Without a Cause (1955)
893,1104,"Streetcar Named Desire, A (1951)"
894,1105,Children of the Corn IV: The Gathering (1996)
895,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
896,1112,Palookaville (1996)
897,1113,"Associate, The (1996)"
898,1114,"Funeral, The (1996)"
899,1120,"People vs. Larry Flynt, The (1996)"
900,1123,"Perfect Candidate, A (1996)"
901,1124,On Golden Pond (1981)
902,1125,"Return of the Pink Panther, The (1975)"
903,1126,Drop Dead Fred (1991)
904,1127,"Abyss, The (1989)"
905,1128,"Fog, The (1980)"
906,1129,Escape from New York (1981)
907,1130,"Howling, The (1980)"
908,1131,Jean de Florette (1986)
909,1132,Manon of the Spring (Manon des sources) (1986)
910,1133,Talking About Sex (1994)
911,1135,Private Benjamin (1980)
912,1136,Monty Python and the Holy Grail (1975)
913,1137,Hustler White (1996)
914,1145,Snowriders (1996)
915,1147,When We Were Kings (1996)
916,1148,Wallace & Gromit: The Wrong Trousers (1993)
917,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
918,1151,Lesson Faust (1994)
919,1152,He Walked by Night (1948)
920,1153,Raw Deal (1948)
921,1154,T-Men (1947)
922,1161,"Tin Drum, The (Blechtrommel, Die) (1979)"
923,1162,"Ruling Class, The (1972)"
924,1163,Mina Tannenbaum (1994)
925,1164,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967)
926,1165,"Bloody Child, The (1996)"
927,1167,Dear God (1996)
928,1168,Bad Moon (1996)
929,1169,American Dream (1990)
930,1171,Bob Roberts (1992)
931,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
932,1173,"Cook the Thief His Wife & Her Lover, The (1989)"
933,1174,Dead Tired (Grosse Fatigue) (1994)
934,1175,Delicatessen (1991)
935,1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)"
936,1177,Enchanted April (1992)
937,1178,Paths of Glory (1957)
938,1179,"Grifters, The (1990)"
939,1180,Hear My Song (1991)
940,1181,"Shooter, The (1997)"
941,1183,"English Patient, The (1996)"
942,1184,Mediterraneo (1991)
943,1185,My Left Foot (1989)
944,1186,"Sex, Lies, and Videotape (1989)"
945,1187,Passion Fish (1992)
946,1188,Strictly Ballroom (1992)
947,1189,"Thin Blue Line, The (1988)"
948,1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990)
949,1191,Madonna: Truth or Dare (1991)
950,1192,Paris Is Burning (1990)
951,1193,One Flew Over the Cuckoo's Nest (1975)
952,1194,Cheech and Chong's Up in Smoke (1978)
953,1196,Star Wars: Episode V - The Empire Strikes Back (1980)
954,1197,"Princess Bride, The (1987)"
955,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
956,1199,Brazil (1985)
957,1200,Aliens (1986)
958,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
959,1202,Withnail & I (1987)
960,1203,12 Angry Men (1957)
961,1204,Lawrence of Arabia (1962)
962,1206,"Clockwork Orange, A (1971)"
963,1207,To Kill a Mockingbird (1962)
964,1208,Apocalypse Now (1979)
965,1209,Once Upon a Time in the West (C'era una volta il West) (1968)
966,1210,Star Wars: Episode VI - Return of the Jedi (1983)
967,1211,"Wings of Desire (Himmel über Berlin, Der) (1987)"
968,1212,"Third Man, The (1949)"
969,1213,Goodfellas (1990)
970,1214,Alien (1979)
971,1215,Army of Darkness (1993)
972,1216,"Big Blue, The (Grand bleu, Le) (1988)"
973,1217,Ran (1985)
974,1218,"Killer, The (Die xue shuang xiong) (1989)"
975,1219,Psycho (1960)
976,1220,"Blues Brothers, The (1980)"
977,1221,"Godfather: Part II, The (1974)"
978,1222,Full Metal Jacket (1987)
979,1223,"Grand Day Out with Wallace and Gromit, A (1989)"
980,1224,Henry V (1989)
981,1225,Amadeus (1984)
982,1226,"Quiet Man, The (1952)"
983,1227,Once Upon a Time in America (1984)
984,1228,Raging Bull (1980)
985,1230,Annie Hall (1977)
986,1231,"Right Stuff, The (1983)"
987,1232,Stalker (1979)
988,1233,"Boot, Das (Boat, The) (1981)"
989,1234,"Sting, The (1973)"
990,1235,Harold and Maude (1971)
991,1236,Trust (1990)
992,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
993,1238,Local Hero (1983)
994,1240,"Terminator, The (1984)"
995,1241,Dead Alive (Braindead) (1992)
996,1242,Glory (1989)
997,1243,Rosencrantz and Guildenstern Are Dead (1990)
998,1244,Manhattan (1979)
999,1245,Miller's Crossing (1990)
1000,1246,Dead Poets Society (1989)
1001,1247,"Graduate, The (1967)"
1002,1248,Touch of Evil (1958)
1003,1249,"Femme Nikita, La (Nikita) (1990)"
1004,1250,"Bridge on the River Kwai, The (1957)"
1005,1251,8 1/2 (8½) (1963)
1006,1252,Chinatown (1974)
1007,1253,"Day the Earth Stood Still, The (1951)"
1008,1254,"Treasure of the Sierra Madre, The (1948)"
1009,1255,Bad Taste (1987)
1010,1256,Duck Soup (1933)
1011,1257,Better Off Dead... (1985)
1012,1258,"Shining, The (1980)"
1013,1259,Stand by Me (1986)
1014,1260,M (1931)
1015,1261,Evil Dead II (Dead by Dawn) (1987)
1016,1262,"Great Escape, The (1963)"
1017,1263,"Deer Hunter, The (1978)"
1018,1264,Diva (1981)
1019,1265,Groundhog Day (1993)
1020,1266,Unforgiven (1992)
1021,1267,"Manchurian Candidate, The (1962)"
1022,1268,Pump Up the Volume (1990)
1023,1269,Arsenic and Old Lace (1944)
1024,1270,Back to the Future (1985)
1025,1271,Fried Green Tomatoes (1991)
1026,1272,Patton (1970)
1027,1273,Down by Law (1986)
1028,1274,Akira (1988)
1029,1275,Highlander (1986)
1030,1276,Cool Hand Luke (1967)
1031,1277,Cyrano de Bergerac (1990)
1032,1278,Young Frankenstein (1974)
1033,1279,Night on Earth (1991)
1034,1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991)
1035,1281,"Great Dictator, The (1940)"
1036,1282,Fantasia (1940)
1037,1283,High Noon (1952)
1038,1284,"Big Sleep, The (1946)"
1039,1285,Heathers (1989)
1040,1286,Somewhere in Time (1980)
1041,1287,Ben-Hur (1959)
1042,1288,This Is Spinal Tap (1984)
1043,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)
1044,1290,Some Kind of Wonderful (1987)
1045,1291,Indiana Jones and the Last Crusade (1989)
1046,1292,Being There (1979)
1047,1293,Gandhi (1982)
1048,1295,"Unbearable Lightness of Being, The (1988)"
1049,1296,"Room with a View, A (1986)"
1050,1297,Real Genius (1985)
1051,1298,Pink Floyd: The Wall (1982)
1052,1299,"Killing Fields, The (1984)"
1053,1300,My Life as a Dog (Mitt liv som hund) (1985)
1054,1301,Forbidden Planet (1956)
1055,1302,Field of Dreams (1989)
1056,1303,"Man Who Would Be King, The (1975)"
1057,1304,Butch Cassidy and the Sundance Kid (1969)
1058,1305,"Paris, Texas (1984)"
1059,1306,Until the End of the World (Bis ans Ende der Welt) (1991)
1060,1307,When Harry Met Sally... (1989)
1061,1310,Hype! (1996)
1062,1311,Santa with Muscles (1996)
1063,1312,Female Perversions (1996)
1064,1317,I'm Not Rappaport (1996)
1065,1320,Alien³ (a.k.a. Alien 3) (1992)
1066,1321,"American Werewolf in London, An (1981)"
1067,1322,Amityville 1992: It's About Time (1992)
1068,1323,Amityville 3-D (1983)
1069,1324,Amityville: Dollhouse (1996)
1070,1325,Amityville: A New Generation (1993)
1071,1326,Amityville II: The Possession (1982)
1072,1327,"Amityville Horror, The (1979)"
1073,1328,"Amityville Curse, The (1990)"
1074,1329,Blood for Dracula (Andy Warhol's Dracula) (1974)
1075,1330,April Fool's Day (1986)
1076,1331,Audrey Rose (1977)
1077,1332,"Believers, The (1987)"
1078,1333,"Birds, The (1963)"
1079,1334,"Blob, The (1958)"
1080,1335,Blood Beach (1981)
1081,1336,Body Parts (1991)
1082,1337,"Body Snatcher, The (1945)"
1083,1339,Dracula (Bram Stoker's Dracula) (1992)
1084,1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)"
1085,1341,Burnt Offerings (1976)
1086,1342,Candyman (1992)
1087,1343,Cape Fear (1991)
1088,1344,Cape Fear (1962)
1089,1345,Carrie (1976)
1090,1346,Cat People (1982)
1091,1347,"Nightmare on Elm Street, A (1984)"
1092,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"
1093,1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986)
1094,1350,"Omen, The (1976)"
1095,1351,Blood and Wine (Blood & Wine) (1996)
1096,1352,Albino Alligator (1996)
1097,1353,"Mirror Has Two Faces, The (1996)"
1098,1354,Breaking the Waves (1996)
1099,1355,Nightwatch (1997)
1100,1356,Star Trek: First Contact (1996)
1101,1357,Shine (1996)
1102,1358,Sling Blade (1996)
1103,1359,Jingle All the Way (1996)
1104,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
1105,1363,"Preacher's Wife, The (1996)"
1106,1365,Ridicule (1996)
1107,1366,"Crucible, The (1996)"
1108,1367,101 Dalmatians (1996)
1109,1369,I Can't Sleep (J'ai pas sommeil) (1994)
1110,1370,Die Hard 2 (1990)
1111,1371,Star Trek: The Motion Picture (1979)
1112,1372,Star Trek VI: The Undiscovered Country (1991)
1113,1373,Star Trek V: The Final Frontier (1989)
1114,1374,Star Trek II: The Wrath of Khan (1982)
1115,1375,Star Trek III: The Search for Spock (1984)
1116,1376,Star Trek IV: The Voyage Home (1986)
1117,1377,Batman Returns (1992)
1118,1378,Young Guns (1988)
1119,1379,Young Guns II (1990)
1120,1380,Grease (1978)
1121,1381,Grease 2 (1982)
1122,1382,Marked for Death (1990)
1123,1384,"Substance of Fire, The (1996)"
1124,1385,Under Siege (1992)
1125,1387,Jaws (1975)
1126,1388,Jaws 2 (1978)
1127,1389,Jaws 3-D (1983)
1128,1390,My Fellow Americans (1996)
1129,1391,Mars Attacks! (1996)
1130,1392,Citizen Ruth (1996)
1131,1393,Jerry Maguire (1996)
1132,1394,Raising Arizona (1987)
1133,1395,Tin Men (1987)
1134,1396,Sneakers (1992)
1135,1397,Bastard Out of Carolina (1996)
1136,1398,In Love and War (1996)
1137,1399,Marvin's Room (1996)
1138,1401,Ghosts of Mississippi (1996)
1139,1404,Night Falls on Manhattan (1996)
1140,1405,Beavis and Butt-Head Do America (1996)
1141,1406,La Cérémonie (1995)
1142,1407,Scream (1996)
1143,1408,"Last of the Mohicans, The (1992)"
1144,1409,Michael (1996)
1145,1410,"Evening Star, The (1996)"
1146,1411,Hamlet (1996)
1147,1413,"Whole Wide World, The (1996)"
1148,1414,Mother (1996)
1149,1415,"Thieves (Voleurs, Les) (1996)"
1150,1416,Evita (1996)
1151,1417,"Portrait of a Lady, The (1996)"
1152,1419,Walkabout (1971)
1153,1420,Message to Love: The Isle of Wight Festival (1996)
1154,1422,Murder at 1600 (1997)
1155,1423,Hearts and Minds (1996)
1156,1425,Fierce Creatures (1997)
1157,1427,Turbulence (1997)
1158,1428,Angel Baby (1995)
1159,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996)
1160,1430,Underworld (1996)
1161,1431,Beverly Hills Ninja (1997)
1162,1432,Metro (1997)
1163,1433,The Machine (1994)
1164,1437,"Cement Garden, The (1993)"
1165,1438,Dante's Peak (1997)
1166,1440,Amos & Andrew (1993)
1167,1441,Benny & Joon (1993)
1168,1442,Prefontaine (1997)
1169,1444,Guantanamera (1994)
1170,1445,McHale's Navy (1997)
1171,1446,Kolya (Kolja) (1996)
1172,1447,Gridlock'd (1997)
1173,1449,Waiting for Guffman (1996)
1174,1450,Prisoner of the Mountains (Kavkazsky plennik) (1996)
1175,1453,"Beautician and the Beast, The (1997)"
1176,1454,SubUrbia (1997)
1177,1455,Hotel de Love (1996)
1178,1456,"Pest, The (1997)"
1179,1457,Fools Rush In (1997)
1180,1458,Touch (1997)
1181,1459,Absolute Power (1997)
1182,1460,That Darn Cat (1997)
1183,1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)
1184,1463,That Old Feeling (1997)
1185,1464,Lost Highway (1997)
1186,1465,Rosewood (1997)
1187,1466,Donnie Brasco (1997)
1188,1468,Booty Call (1997)
1189,1472,City of Industry (1997)
1190,1473,Best Men (1997)
1191,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)
1192,1475,Kama Sutra: A Tale of Love (1996)
1193,1476,Private Parts (1997)
1194,1479,"Saint, The (1997)"
1195,1480,Smilla's Sense of Snow (1997)
1196,1482,"Van, The (1996)"
1197,1483,Crash (1996)
1198,1484,"Daytrippers, The (1996)"
1199,1485,Liar Liar (1997)
1200,1487,Selena (1997)
1201,1488,"Devil's Own, The (1997)"
1202,1489,Cats Don't Dance (1997)
1203,1490,B*A*P*S (1997)
1204,1493,Love and Other Catastrophes (1996)
1205,1495,Turbo: A Power Rangers Movie (1997)
1206,1497,Double Team (1997)
1207,1498,Inventing the Abbotts (1997)
1208,1499,Anaconda (1997)
1209,1500,Grosse Pointe Blank (1997)
1210,1501,Keys to Tulsa (1997)
1211,1502,Kissed (1996)
1212,1503,8 Heads in a Duffel Bag (1997)
1213,1504,Hollow Reed (1996)
1214,1507,Paradise Road (1997)
1215,1508,Traveller (1997)
1216,1513,Romy and Michele's High School Reunion (1997)
1217,1515,Volcano (1997)
1218,1516,Children of the Revolution (1996)
1219,1517,Austin Powers: International Man of Mystery (1997)
1220,1518,Breakdown (1997)
1221,1523,"Truth or Consequences, N.M. (1997)"
1222,1525,Warriors of Virtue (1997)
1223,1526,Fathers' Day (1997)
1224,1527,"Fifth Element, The (1997)"
1225,1529,Nowhere (1997)
1226,1531,Losing Chase (1996)
1227,1532,Sprung (1997)
1228,1535,Love! Valour! Compassion! (1997)
1229,1537,Shall We Dance? (Shall We Dansu?) (1996)
1230,1539,Twin Town (1997)
1231,1541,Addicted to Love (1997)
1232,1542,Brassed Off (1996)
1233,1543,"Designated Mourner, The (1997)"
1234,1544,"Lost World: Jurassic Park, The (1997)"
1235,1545,Ponette (1996)
1236,1546,Schizopolis (1996)
1237,1549,Rough Magic (1995)
1238,1550,Trial and Error (1997)
1239,1552,Con Air (1997)
1240,1554,"Pillow Book, The (1996)"
1241,1555,"To Have, or Not (En avoir (ou pas)) (1995)"
1242,1556,Speed 2: Cruise Control (1997)
1243,1562,Batman & Robin (1997)
1244,1563,Dream With the Fishes (1997)
1245,1564,For Roseanna (Roseanna's Grave) (1997)
1246,1566,Hercules (1997)
1247,1569,My Best Friend's Wedding (1997)
1248,1570,Tetsuo II: Body Hammer (1992)
1249,1571,When the Cat's Away (Chacun cherche son chat) (1996)
1250,1572,"Contempt (Mépris, Le) (1963)"
1251,1573,Face/Off (1997)
1252,1575,Gabbeh (1996)
1253,1580,Men in Black (a.k.a. MIB) (1997)
1254,1581,Out to Sea (1997)
1255,1582,Wild America (1997)
1256,1583,"Simple Wish, A (1997)"
1257,1584,Contact (1997)
1258,1586,G.I. Jane (1997)
1259,1587,Conan the Barbarian (1982)
1260,1588,George of the Jungle (1997)
1261,1589,Cop Land (1997)
1262,1590,Event Horizon (1997)
1263,1591,Spawn (1997)
1264,1592,Air Bud (1997)
1265,1593,Picture Perfect (1997)
1266,1594,In the Company of Men (1997)
1267,1595,Free Willy 3: The Rescue (1997)
1268,1596,Career Girls (1997)
1269,1597,Conspiracy Theory (1997)
1270,1598,Desperate Measures (1998)
1271,1599,Steel (1997)
1272,1600,She's So Lovely (1997)
1273,1601,Hoodlum (1997)
1274,1602,Leave It to Beaver (1997)
1275,1603,Mimic (1997)
1276,1604,Money Talks (1997)
1277,1605,Excess Baggage (1997)
1278,1606,Kull the Conqueror (1997)
1279,1608,Air Force One (1997)
1280,1609,187 (One Eight Seven) (1997)
1281,1610,"Hunt for Red October, The (1990)"
1282,1611,My Own Private Idaho (1991)
1283,1612,"Kiss Me, Guido (1997)"
1284,1613,Star Maps (1997)
1285,1614,In & Out (1997)
1286,1615,"Edge, The (1997)"
1287,1616,"Peacemaker, The (1997)"
1288,1617,L.A. Confidential (1997)
1289,1619,Seven Years in Tibet (1997)
1290,1620,Kiss the Girls (1997)
1291,1621,Soul Food (1997)
1292,1623,Wishmaster (1997)
